Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
29377,29377,GridRulesBasicOnly_0,7,success,insight,correct,CROSS_OUT,,
29377,29377,GridRulesBasicOnly_0,8,success,insight,correct,CROSS_OUT,,
29377,44157,GridRulesBasicOnly_0,9,success,,,,,
30221,30422,GridRulesBasicOnly_0,0,success,insight,correct,APPLY_IS,,
30422,40222,GridRulesBasicOnly_0,1,success,insight,correct,CROSS_OUT,,
40222,31851,GridRulesBasicOnly_0,2,success,insight,correct,APPLY_BEFORE_N_SPOTS,,
31851,43220,GridRulesBasicOnly_0,3,success,insight,correct,CROSS_OUT,,
43220,81473,GridRulesBasicOnly_0,4,success,insight,correct,APPLY_OR,,
81473,65137,GridRulesBasicOnly_0,5,success,insight,correct,CROSS_OUT,,
65137,65137,GridRulesBasicOnly_0,6,success,insight,correct,CROSS_OUT,,
65137,65137,GridRulesBasicOnly_0,7,success,insight,correct,CROSS_OUT,,
65137,65137,GridRulesBasicOnly_0,8,success,insight,correct,CROSS_OUT,,
65137,65137,GridRulesBasicOnly_0,9,success,insight,correct,CROSS_OUT,,
65137,87756,GridRulesBasicOnly_0,10,success,,,,,
83543,24281,GridRulesBasicOnly_0,0,failure,insight,correct,APPLY_NOT,,
24281,58844,GridRulesBasicOnly_0,1,failure,unknown-incorrect,incorrect,,,
58844,61620,GridRulesBasicOnly_0,2,failure,insight,incorrect,BEFORE_NOINFO,,
61620,75609,GridRulesBasicOnly_0,3,failure,insight,correct,CROSS_OUT,,
75609,75609,GridRulesBasicOnly_0,4,failure,insight,incorrect,CROSS_OUT,,
75609,15002,GridRulesBasicOnly_0,5,failure,insight,incorrect,APPLY_OR,,
15002,73076,GridRulesBasicOnly_0,6,failure,insight,correct,CROSS_OUT,,
73076,73076,GridRulesBasicOnly_0,7,failure,insight,incorrect,CROSS_OUT,,
73076,65897,GridRulesBasicOnly_0,8,failure,insight,correct,BEFORE_N_SPOTS_NOINFO,,
65897,86594,GridRulesBasicOnly_0,9,failure,insight,incorrect,OPENING,,
86594,90878,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
90878,86594,GridRulesBasicOnly_0,11,failure,insight,correct,OPENING,,
86594,62666,GridRulesBasicOnly_0,12,failure,,,,,
48383,63615,GridRulesBasicOnly_0,0,failure,unknown-correct,correct,,,
63615,12885,GridRulesBasicOnly_0,1,failure,unknown-incorrect,incorrect,,,
12885,82674,GridRulesBasicOnly_0,2,failure,insight,incorrect,CROSS_OUT,,
82674,82674,GridRulesBasicOnly_0,3,failure,insight,incorrect,CROSS_OUT,,
82674,62079,GridRulesBasicOnly_0,4,failure,insight,incorrect,APPLY_OR,,
62079,27903,GridRulesBasicOnly_0,5,failure,insight,correct,CROSS_OUT,,
27903,27903,GridRulesBasicOnly_0,6,failure,insight,incorrect,CROSS_OUT,,
27903,76429,GridRulesBasicOnly_0,7,failure,insight,correct,BEFORE_NOINFO,,
76429,61629,GridRulesBasicOnly_0,8,failure,insight,incorrect,OPENING,,
61629,79310,GridRulesBasicOnly_0,9,failure,insight,correct,CROSS_OUT,,
79310,79310,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
79310,83363,GridRulesBasicOnly_0,11,failure,,,,,
97774,65022,GridRulesBasicOnly_0,0,failure,unknown-incorrect,incorrect,,,
65022,65022,GridRulesBasicOnly_0,1,failure,unknown-correct,correct,,,
